team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,month,day_of_week
0.45432263525107164,0.7191368337605292,1.0145521433347027,-0.01319745675487568,0.7505889183804746,2.2594933683267695,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,1.205255289136748,False,False,False,False,False,True,False,False,True,False,False,1,3
-1.5673286450297188,0.20815096767282038,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.8838264099014684,False,False,False,False,True,False,False,False,True,False,False,1,3
1.3207446125142674,0.7191368337605292,-0.33387785980300894,-0.11340723486915148,-0.27109209971452214,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.18522541768368367,0.3744670833671302,False,False,False,False,False,True,False,False,True,False,False,1,3
1.609551938268666,0.7191368337605292,-0.33387785980300894,-0.11340723486915148,-0.27109209971452214,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.18522541768368367,0.3744670833671302,False,False,False,False,False,True,False,False,True,False,False,1,3
-0.12329201625772564,0.7191368337605292,0.9907832076861733,0.03118115926716075,-0.7908947229558362,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.9640230906338116,0.3733494383981935,False,False,False,False,False,True,False,False,True,False,False,1,3
0.16551530949667298,0.7191368337605292,0.9907832076861733,-0.10195468879894853,0.6430435480546854,0.35775995710190883,0.0,-0.11300466385061557,-0.3516174981879301,0.9640230906338116,0.37182636645418765,False,False,False,False,False,True,False,False,True,False,False,1,3
-1.2785213192753202,0.20815096767282038,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.10532948136802493,False,False,False,False,True,False,False,False,True,False,False,1,3
-0.9897139935209215,0.20815096767282038,1.1900765912007638,-0.23723788925322087,0.69681623321758,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,1.0316259440642526,0.09653766854671636,False,False,False,False,False,True,False,False,True,False,False,1,3
-1.2785213192753202,0.20815096767282038,0.43952673860682434,-0.28161650527525733,0.42795280740310715,0.2309777296869181,0.0,-0.11300466385061557,-0.3516174981879301,0.9189545216801843,0.09306438473244348,False,False,False,False,False,True,False,False,True,False,False,1,3
-1.5673286450297188,0.20815096767282038,1.1900765912007638,-0.3188372800034169,0.69681623321758,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,1.0316259440642526,0.07723933030707265,False,False,False,False,False,True,False,False,True,False,False,1,3
0.7431299610054702,-0.30283489841488836,1.1900765912007638,-0.1821225112903692,0.69681623321758,0.5479332982243948,0.0,-0.11300466385061557,-0.3516174981879301,1.0316259440642526,-0.0964457197773629,False,False,False,False,False,True,False,False,True,False,False,1,3
1.0319372867598688,0.20815096767282038,0.38833210797922285,-0.39256304533034836,0.5713466345041593,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,0.8738859527265571,-0.14933041914204048,False,False,False,False,False,True,False,False,True,False,False,1,3
-0.4120993420121243,0.7191368337605292,-0.33387785980300894,-0.3281424736854568,-0.27109209971452214,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.18522541768368367,-0.17991316720756326,False,False,False,False,False,True,False,False,True,False,False,1,3
1.0319372867598688,-0.813820764502596,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.18660686757297182,False,False,False,False,True,False,False,False,True,False,False,1,3
0.45432263525107164,0.20815096767282038,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.35999038445671094,False,False,False,False,True,False,False,False,True,False,False,1,3
-0.7009066677665229,0.20815096767282038,-1.0167776647819042,-0.0625865616826259,-0.7191978094053102,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.7485825296040245,-0.8556070844818966,False,False,False,False,True,False,False,False,True,False,False,1,3
0.16551530949667298,0.7191368337605292,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-1.1657791648458835,False,False,False,False,True,False,False,False,True,False,False,1,3
-0.7009066677665229,-0.813820764502596,0.7887472546736758,-0.18999613671363372,0.7864373751557375,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,1.1442973664483207,-1.2816596204563975,False,False,False,False,False,True,False,False,True,False,False,1,3
1.3207446125142674,-0.30283489841488836,-0.9975796782965537,-0.0625865616826259,-0.9342885500568884,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.0189939433257882,-1.7846414151731405,False,False,False,False,False,False,False,False,True,False,False,1,3
-0.7009066677665229,0.7191368337605292,-0.9975796782965537,-0.0625865616826259,0.6071950912794224,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.65844539169677,1.485628391990867,False,False,False,False,True,False,True,False,False,False,False,1,5
1.3207446125142674,0.20815096767282038,-1.1118534073760207,-0.0625865616826259,0.32040743707731806,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.7936510985576517,1.4847732941238043,False,False,False,False,True,False,True,False,False,False,False,1,5
0.7431299610054702,0.7191368337605292,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.297402902258667,False,False,False,False,True,False,True,False,False,False,False,1,5
-0.9897139935209215,0.20815096767282038,-1.0167776647819042,-0.0625865616826259,-0.8984400932816253,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.2322400120981072,False,False,False,False,True,False,True,False,False,False,False,1,5
-1.5673286450297188,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.9811385281910145,False,False,False,False,True,False,True,False,False,False,False,1,5
-1.5673286450297188,0.7191368337605292,1.1900765912007638,-0.2537009242291376,0.5175739493412648,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.9865573751106252,0.37538481269536894,False,False,False,False,False,True,True,False,False,False,False,1,5
-0.9897139935209215,0.7191368337605292,1.1900765912007638,-0.15277536198547412,0.5892708628917909,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.8964202372033707,0.3729996601224923,False,False,False,False,False,True,True,False,False,False,False,1,5
0.45432263525107164,0.7191368337605292,1.0145521433347027,0.09631751504144002,0.7505889183804746,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,0.3729742186847324,False,False,False,False,False,True,True,False,False,False,False,1,5
1.609551938268666,0.7191368337605292,1.0145521433347027,-0.20216446691322434,0.7505889183804746,1.1501488784456007,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,0.3729742186847324,False,False,False,False,False,True,True,False,False,False,False,1,5
1.3207446125142674,0.7191368337605292,-0.31559406315029426,-0.08692322208180717,0.7505889183804746,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.23029398663731093,0.3724919694744903,False,False,False,False,False,True,True,False,False,False,False,1,5
-0.4120993420121243,0.7191368337605292,-0.31559406315029426,-0.33458453084994594,0.7505889183804746,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.1401568487300564,0.3719665492504542,False,False,False,False,False,True,True,False,False,False,False,1,5
-0.12329201625772564,0.7191368337605292,0.9907832076861733,0.01829704493818243,0.6430435480546854,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.9640230906338116,0.37182636645418765,False,False,False,False,False,True,True,False,False,False,False,1,5
0.16551530949667298,0.7191368337605292,0.9907832076861733,0.00827606712675485,0.6430435480546854,0.35775995710190883,0.0,-0.11300466385061557,-0.3516174981879301,0.9640230906338116,0.37182636645418765,False,False,False,False,False,True,True,False,False,False,False,1,5
1.0319372867598688,0.20815096767282038,0.38833210797922285,-0.3696579531899425,0.5713466345041593,0.928279980469367,0.0,-0.11300466385061557,-0.3516174981879301,0.8738859527265571,0.2958025312562159,False,False,False,False,False,True,True,False,False,False,False,1,5
-1.2785213192753202,0.7191368337605292,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.267042953846128,False,False,False,False,True,False,True,False,False,False,False,1,5
-1.2785213192753202,0.20815096767282038,0.43952673860682434,-0.1305860539744559,0.6071950912794224,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,0.9189545216801843,0.07614392584943008,False,False,False,False,False,True,True,False,False,False,False,1,5
1.0319372867598688,-0.30283489841488836,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.21093489862726902,False,False,False,False,True,False,True,False,False,False,False,1,5
-0.7009066677665229,-0.30283489841488836,0.7887472546736758,-0.41689970572952967,2.7581024977952047,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,1.1442973664483207,-0.22088421980729342,False,False,False,False,False,True,True,False,False,False,False,1,5
0.7431299610054702,-0.30283489841488836,1.1900765912007638,-0.03896568541283232,0.69681623321758,0.42115107080940417,0.0,-0.11300466385061557,-0.3516174981879301,1.0316259440642526,-0.22188493019032993,False,False,False,False,False,True,True,False,False,False,False,1,5
0.45432263525107164,0.7191368337605292,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.6464930658801774,False,False,False,False,True,False,True,False,False,False,False,1,5
0.16551530949667298,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.6643994812462785,False,False,False,False,True,False,True,False,False,False,False,1,5
-0.9897139935209215,0.20815096767282038,-0.9975796782965537,-0.0625865616826259,-0.8984400932816253,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.505570152015935,False,False,False,False,True,False,False,True,False,False,False,1,6
0.7431299610054702,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.1514347277881687,False,False,False,False,True,False,False,True,False,False,False,1,6
-1.5673286450297188,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.054122615426264,False,False,False,False,True,False,False,True,False,False,False,1,6
-0.12329201625772564,0.7191368337605292,-0.31559406315029426,-0.42047862637646805,0.7192215187021194,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.16269113320687004,0.843604291107694,False,False,False,False,False,True,False,True,False,False,False,1,6
-0.7009066677665229,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,0.6071950912794224,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.65844539169677,0.7366964888085084,False,False,False,False,True,False,False,True,False,False,False,1,6
0.7431299610054702,0.7191368337605292,1.0145521433347027,0.10848584524103065,0.7505889183804746,1.0550622078843577,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,0.6708432358686712,False,False,False,False,False,True,False,True,False,False,False,1,6
0.16551530949667298,0.7191368337605292,0.9907832076861733,0.07198085464225876,0.7326646899928431,1.0550622078843577,0.0,-0.11300466385061557,-0.3516174981879301,0.9865573751106252,0.6700545394428441,False,False,False,False,False,True,False,True,False,False,False,1,6
0.45432263525107164,0.7191368337605292,0.9907832076861733,-0.0625865616826259,0.660967776442317,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,0.9865573751106252,0.6695133161262948,False,False,False,False,False,True,False,True,False,False,False,1,6
-0.7009066677665229,0.7191368337605292,1.1900765912007638,-0.1778278065140431,-0.09184981583820692,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.941488806156998,0.3746304847355546,False,False,False,False,False,True,False,True,False,False,False,1,6
-1.5673286450297188,0.7191368337605292,1.0145521433347027,-0.06688126645895201,0.7505889183804746,1.1501488784456007,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,0.3729742186847324,False,False,False,False,False,True,False,True,False,False,False,1,6
-1.2785213192753202,0.7191368337605292,1.1900765912007638,-0.24654308293526078,0.6251193196670539,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.941488806156998,0.37249522967737186,False,False,False,False,False,True,False,True,False,False,False,1,6
1.609551938268666,0.7191368337605292,-0.31559406315029426,0.06410722921899423,0.7192215187021194,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,-0.16269113320687004,0.3712644201025951,False,False,False,False,False,True,False,True,False,False,False,1,6
-1.2785213192753202,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.32428174307377217,False,False,False,False,True,False,False,True,False,False,False,1,6
1.0319372867598688,-0.30283489841488836,-1.0167776647819042,-0.0625865616826259,-0.07392558745057541,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.7485825296040245,0.12940594924033755,False,False,False,False,True,False,False,True,False,False,False,1,6
1.3207446125142674,0.20815096767282038,0.38833210797922285,-0.4390890137405479,0.5713466345041593,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,0.8738859527265571,0.07676885932069472,False,False,False,False,False,True,False,True,False,False,False,1,6
-0.9897139935209215,0.20815096767282038,0.43952673860682434,-0.2809007211458696,0.6071950912794224,0.5796288550781425,0.0,-0.11300466385061557,-0.3516174981879301,0.9189545216801843,0.07614392584943008,False,False,False,False,False,True,False,True,False,False,False,1,6
1.0319372867598688,-0.30283489841488836,1.1900765912007638,0.05408625140756665,0.69681623321758,0.42115107080940417,0.0,-0.11300466385061557,-0.3516174981879301,1.0316259440642526,-0.22188493019032993,False,False,False,False,False,True,False,True,False,False,False,1,6
0.45432263525107164,0.7191368337605292,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.3241775537245088,False,False,False,False,True,False,False,True,False,False,False,1,6
0.16551530949667298,0.7191368337605292,-1.1118534073760207,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-0.41370963648265563,False,False,False,False,True,False,False,True,False,False,False,1,6
-0.4120993420121243,-0.30283489841488836,2.7981365068070247,-0.17353310173771697,0.7147404616052115,-0.022586725143063313,0.0,-0.11300466385061557,-0.3516174981879301,1.054160228541066,-0.7940981526516652,False,False,False,False,False,True,False,True,False,False,False,1,6
1.3207446125142674,0.20815096767282038,-0.9975796782965537,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,-2.2940470425160386,False,False,False,False,True,False,False,True,False,False,False,1,6
-1.5673286450297188,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-0.7908947229558362,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,1.3257856061432867,False,False,False,False,True,False,False,False,False,False,False,1,0
1.3207446125142674,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-0.6475008958547841,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1091310812330426,1.1980737438674234,False,False,False,False,True,False,False,False,False,False,False,1,0
-0.7009066677665229,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-0.21731941455162757,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-0.838719667511279,0.9262872566652468,False,False,False,False,True,False,False,False,False,False,False,1,0
-0.9897139935209215,0.20815096767282038,-0.9975796782965537,-0.0625865616826259,-0.7908947229558362,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.8179740164696638,False,False,False,False,True,False,False,False,False,False,False,1,0
0.7431299610054702,0.7191368337605292,1.0145521433347027,0.07198085464225876,0.7505889183804746,1.5304955606905728,0.0,-0.11300466385061557,-0.3516174981879301,1.0992287974946935,0.6708432358686712,False,False,False,False,False,True,False,False,False,False,False,1,0
0.7431299610054702,0.7191368337605292,-1.1118534073760207,-0.0625865616826259,-0.7908947229558362,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.4945779426709263,False,False,False,False,True,False,False,False,False,False,False,1,0
-1.2785213192753202,0.7191368337605292,-1.0167776647819042,-0.0625865616826259,-1.0776823771579405,-0.8466712033405029,0.0,-0.11300466385061557,-0.3516174981879301,-1.1992682191402972,0.3972658303090217,False,False,False,False,True,False,False,False,False,False,False,1,0
0.16551530949667298,0.7191368337605292,0.9907832076861733,0.09202281026511391,0.660967776442317,0.7381066393468809,0.0,-0.11300466385061557,-0.3516174981879301,0.9865573751106252,0.375142087627015,False,False,False,False,False,True,False,False,False,False,False,1,0
0.45432263525107164,0.7191368337605292,0.9907832076861733,-0.056860288647524425,0.660967776442317,0.35775995710190883,0.0,-0.11300466385061557,-0.3516174981879301,0.9865573751106252,0.375142087627015,False,False,False,False,False,True,False,False,False,False,False,1,0
